,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1,1.0,1.0,3.0,4.0,22.0,0.0,3.0,0.0,6.0,0.22512,0.17968,0.0,2.0
2,0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,6.0,0.4416,0.436,0.0,2.0
3,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,8.4,0.436,0.436,0.0,2.0
4,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.0,0.436,0.436,0.0,2.0
5,0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,9.375,0.44288,0.436,0.0,2.0
6,0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,10.285714285714286,0.4416,0.436,0.0,2.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,16.8,0.436,0.436,0.0,2.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,18.0,0.436,0.436,0.0,2.0
9,0.0,0.0,4.0,4.0,7.0,0.0,4.0,0.0,15.428571428571429,0.35568,0.3488,0.0,2.0
10,0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,18.857142857142858,0.4416,0.436,0.0,2.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,31.2,0.436,0.436,0.0,2.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.436,0.436,0.0,2.0
13,2.0,3.0,16.0,16.0,24.0,0.0,18.0,2.0,15.923076923076923,1.33968,1.14944,0.1111111111111111,2.0
14,0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,13.65,1.744,1.744,0.0,2.0
15,0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,16.05,1.744,1.744,0.0,2.0
16,0.0,0.0,19.0,19.0,22.0,0.0,19.0,0.0,17.454545454545453,1.66368,1.6568,0.0,2.0
17,0.0,0.0,19.0,20.0,21.0,0.0,20.0,0.0,19.636363636363637,1.7496,1.6568,0.0,2.0
18,1.0,1.0,26.0,25.0,27.0,0.0,25.0,0.0,16.846153846153847,2.0992,2.18528,0.0,2.0
19,0.0,0.0,24.0,25.0,34.0,0.0,25.0,0.0,17.82857142857143,2.20496,2.0928,0.0,2.0
20,0.0,0.0,25.0,24.0,25.0,0.0,24.0,0.0,23.625,2.0928,2.18,0.0,2.0
21,1.0,1.0,25.0,26.0,25.0,0.0,25.0,0.0,25.8,2.09808,2.09808,0.0,2.0
22,0.0,0.0,31.0,30.0,35.0,0.0,31.0,0.0,21.428571428571427,2.7112,2.7032,0.0,2.0
23,0.0,0.0,29.0,29.0,31.0,1.0,30.0,1.0,27.0,2.6216,2.5288,0.03333333333333333,2.0
24,0.0,0.0,28.0,28.0,28.0,0.0,28.0,0.0,29.678571428571427,2.4416,2.4416,0.0,2.0
25,1.0,1.0,36.0,36.0,40.0,2.0,38.0,2.0,26.5,3.23968,3.05728,0.05263157894736842,2.0
26,0.0,0.0,34.0,34.0,36.0,0.0,34.0,0.0,29.0,2.9704,2.9648,0.0,2.0
27,0.0,0.0,35.0,35.0,35.0,2.0,37.0,2.0,33.16216216216216,3.2264,3.052,0.05405405405405406,2.0
28,1.0,1.0,37.0,37.0,38.0,5.0,43.0,6.0,31.295454545454547,3.6688,3.14448,0.13953488372093023,2.0
29,0.0,0.0,39.0,40.0,39.0,2.0,42.0,2.0,30.428571428571427,3.6624,3.4008,0.047619047619047616,2.0
30,0.0,0.0,39.0,38.0,39.0,0.0,38.0,0.0,31.894736842105264,3.3136,3.4008,0.0,2.0
31,2.0,2.0,49.0,51.0,51.0,4.0,54.0,4.0,27.375,4.5472,4.10896,0.07407407407407407,2.0
32,0.0,0.0,50.0,48.0,55.0,0.0,49.0,0.0,26.61111111111111,4.28528,4.36,0.0,2.0
33,0.0,0.0,48.0,48.0,48.0,2.0,50.0,2.0,29.88,4.36,4.1856,0.04,2.0
34,1.0,1.0,52.0,52.0,53.0,2.0,56.0,4.0,30.36842105263158,4.8024,4.45248,0.07142857142857142,2.0
35,0.0,0.0,53.0,53.0,58.0,3.0,56.0,3.0,28.918032786885245,4.89568,4.6216,0.05357142857142857,2.0
36,0.0,0.0,55.0,55.0,55.0,3.0,58.0,3.0,32.224137931034484,5.0576,4.796,0.05172413793103448,2.0
37,1.0,1.0,55.0,55.0,56.0,4.0,60.0,5.0,32.21311475409836,5.1512,4.71408,0.08333333333333333,2.0
38,0.0,0.0,58.0,59.0,58.0,4.0,63.0,4.0,32.57142857142857,5.4936,5.0576,0.06349206349206349,2.0
39,0.0,0.0,60.0,59.0,60.0,3.0,62.0,3.0,33.725806451612904,5.4064,5.232,0.04838709677419355,2.0
40,0.0,0.0,58.0,58.0,58.0,5.0,63.0,5.0,34.80952380952381,5.4936,5.0576,0.07936507936507936,2.0
41,0.0,0.0,58.0,59.0,58.0,8.0,67.0,8.0,35.64179104477612,5.8424,5.0576,0.11940298507462686,2.0
42,0.0,0.0,59.0,59.0,59.0,2.0,61.0,2.0,35.40983606557377,5.3192,5.1448,0.03278688524590164,2.0
43,0.0,0.0,57.0,57.0,65.0,6.0,64.0,7.0,35.333333333333336,5.60016,4.9704,0.109375,2.0
44,1.0,1.0,65.0,65.0,68.0,5.0,70.0,5.0,35.178082191780824,6.0288,5.58608,0.07142857142857142,2.0
45,0.0,0.0,63.0,63.0,63.0,8.0,71.0,8.0,38.15492957746479,6.1912,5.4936,0.11267605633802817,2.0
46,0.0,0.0,65.0,64.0,65.0,5.0,69.0,5.0,37.43478260869565,6.0168,5.668,0.07246376811594203,2.0
47,1.0,1.0,68.0,68.0,69.0,5.0,75.0,7.0,34.973684210526315,6.4592,5.84768,0.09333333333333334,2.0
48,0.0,0.0,70.0,70.0,70.0,7.0,79.0,9.0,36.79746835443038,6.8888,6.104,0.11392405063291139,2.0
49,0.0,0.0,68.0,68.0,68.0,9.0,79.0,11.0,37.25316455696203,6.8888,5.9296,0.13924050632911392,2.0
50,0.0,0.0,67.0,67.0,67.0,6.0,73.0,6.0,38.63013698630137,6.3656,5.8424,0.0821917808219178,2.0
51,0.0,0.0,68.0,68.0,68.0,4.0,72.0,4.0,38.416666666666664,6.2784,5.9296,0.05555555555555555,2.0
52,0.0,0.0,68.0,68.0,68.0,11.0,79.0,11.0,38.734177215189874,6.8888,5.9296,0.13924050632911392,2.0
53,0.0,0.0,69.0,69.0,69.0,5.0,74.0,5.0,39.0,6.4528,6.0168,0.06756756756756757,2.0
54,0.0,0.0,68.0,68.0,68.0,7.0,75.0,7.0,39.2,6.54,5.9296,0.09333333333333334,2.0
55,1.0,1.0,73.0,74.0,74.0,4.0,79.0,5.0,36.74074074074074,6.80912,6.28368,0.06329113924050633,2.0
56,1.0,1.0,81.0,81.0,82.0,12.0,93.0,12.0,37.308510638297875,8.0288,6.98128,0.12903225806451613,2.0
57,0.0,0.0,78.0,78.0,78.0,5.0,85.0,7.0,38.71764705882353,7.412,6.8016,0.08235294117647059,2.0
58,0.0,0.0,77.0,77.0,77.0,8.0,85.0,8.0,39.07058823529412,7.412,6.7144,0.09411764705882353,2.0
59,0.0,0.0,79.0,78.0,79.0,6.0,84.0,6.0,39.67857142857143,7.3248,6.8888,0.07142857142857142,2.0
60,0.0,0.0,77.0,77.0,77.0,10.0,87.0,10.0,39.241379310344826,7.5864,6.7144,0.11494252873563218,2.0
61,0.0,0.0,79.0,79.0,79.0,7.0,86.0,7.0,40.04651162790697,7.4992,6.8888,0.08139534883720931,2.0
62,0.0,0.0,77.0,78.0,77.0,9.0,87.0,9.0,40.13793103448276,7.5864,6.7144,0.10344827586206896,2.0
63,0.0,0.0,80.0,79.0,80.0,9.0,88.0,9.0,40.29545454545455,7.6736,6.976,0.10227272727272728,2.0
64,0.0,0.0,78.0,78.0,78.0,6.0,84.0,6.0,40.42857142857143,7.3248,6.8016,0.07142857142857142,2.0
65,0.0,0.0,79.0,79.0,79.0,6.0,85.0,6.0,41.36470588235294,7.412,6.8888,0.07058823529411765,2.0
66,0.0,0.0,77.0,77.0,77.0,10.0,87.0,10.0,40.62068965517241,7.5864,6.7144,0.11494252873563218,2.0
67,0.0,0.0,77.0,77.0,77.0,8.0,85.0,8.0,41.22352941176471,7.412,6.7144,0.09411764705882353,2.0
68,0.0,0.0,78.0,80.0,78.0,7.0,86.0,7.0,40.883720930232556,7.4992,6.8016,0.08139534883720931,2.0
69,0.0,0.0,78.0,76.0,78.0,7.0,86.0,9.0,40.95348837209303,7.4992,6.8016,0.10465116279069768,2.0
70,0.0,0.0,79.0,79.0,79.0,10.0,89.0,10.0,41.056179775280896,7.7608,6.8888,0.11235955056179775,2.0
71,0.0,0.0,78.0,78.0,78.0,8.0,86.0,8.0,41.02325581395349,7.4992,6.8016,0.09302325581395349,2.0
72,0.0,0.0,79.0,79.0,79.0,6.0,85.0,6.0,41.294117647058826,7.412,6.8888,0.07058823529411765,2.0
73,0.0,0.0,79.0,79.0,79.0,11.0,90.0,11.0,41.4,7.848,6.8888,0.12222222222222222,2.0
74,0.0,0.0,78.0,79.0,78.0,7.0,85.0,7.0,40.65882352941176,7.412,6.8016,0.08235294117647059,2.0
75,0.0,0.0,77.0,76.0,77.0,8.0,85.0,8.0,41.082352941176474,7.412,6.7144,0.09411764705882353,2.0
76,0.0,0.0,78.0,78.0,78.0,3.0,81.0,3.0,41.333333333333336,7.0632,6.8016,0.037037037037037035,2.0
77,0.0,0.0,76.0,77.0,76.0,10.0,86.0,9.0,42.0,7.4992,6.6272,0.10465116279069768,2.0
78,0.0,0.0,80.0,79.0,80.0,12.0,92.0,13.0,42.130434782608695,8.0224,6.976,0.14130434782608695,2.0
79,0.0,0.0,78.0,78.0,78.0,10.0,88.0,10.0,41.72727272727273,7.6736,6.8016,0.11363636363636363,2.0
80,0.0,0.0,79.0,79.0,79.0,7.0,86.0,7.0,41.44186046511628,7.4992,6.8888,0.08139534883720931,2.0
81,0.0,0.0,78.0,78.0,78.0,11.0,89.0,11.0,41.19101123595506,7.7608,6.8016,0.12359550561797752,2.0
82,0.0,0.0,79.0,79.0,79.0,4.0,83.0,4.0,40.7710843373494,7.2376,6.8888,0.04819277108433735,2.0
83,0.0,0.0,77.0,78.0,77.0,10.0,88.0,10.0,41.31818181818182,7.6736,6.7144,0.11363636363636363,2.0
84,0.0,0.0,77.0,76.0,77.0,7.0,83.0,7.0,41.78313253012048,7.2376,6.7144,0.08433734939759036,2.0
85,0.0,0.0,78.0,80.0,78.0,9.0,87.0,9.0,41.51724137931034,7.5864,6.8016,0.10344827586206896,2.0
86,0.0,0.0,78.0,76.0,78.0,5.0,83.0,5.0,40.91566265060241,7.2376,6.8016,0.060240963855421686,2.0
87,0.0,0.0,79.0,80.0,79.0,8.0,88.0,8.0,41.18181818181818,7.6736,6.8888,0.09090909090909091,2.0
88,0.0,0.0,78.0,77.0,78.0,6.0,83.0,6.0,40.7710843373494,7.2376,6.8016,0.07228915662650602,2.0
89,0.0,0.0,79.0,80.0,79.0,13.0,93.0,13.0,41.354838709677416,8.1096,6.8888,0.13978494623655913,2.0
90,0.0,0.0,79.0,78.0,79.0,6.0,84.0,6.0,40.57142857142857,7.3248,6.8888,0.07142857142857142,2.0
91,0.0,0.0,78.0,79.0,78.0,9.0,88.0,9.0,41.59090909090909,7.6736,6.8016,0.10227272727272728,2.0
92,0.0,0.0,77.0,77.0,77.0,6.0,83.0,6.0,40.55421686746988,7.2376,6.7144,0.07228915662650602,2.0
93,0.0,0.0,78.0,77.0,78.0,8.0,85.0,8.0,42.141176470588235,7.412,6.8016,0.09411764705882353,2.0
94,0.0,0.0,76.0,77.0,76.0,9.0,86.0,9.0,41.372093023255815,7.4992,6.6272,0.10465116279069768,2.0
95,0.0,0.0,80.0,79.0,80.0,8.0,87.0,8.0,41.241379310344826,7.5864,6.976,0.09195402298850575,2.0
96,0.0,0.0,78.0,78.0,78.0,12.0,90.0,12.0,41.666666666666664,7.848,6.8016,0.13333333333333333,2.0
97,0.0,0.0,79.0,79.0,79.0,5.0,84.0,5.0,40.785714285714285,7.3248,6.8888,0.05952380952380952,2.0
98,0.0,0.0,78.0,78.0,78.0,9.0,87.0,9.0,42.13793103448276,7.5864,6.8016,0.10344827586206896,2.0
99,0.0,0.0,79.0,79.0,79.0,7.0,86.0,7.0,42.2093023255814,7.4992,6.8888,0.08139534883720931,2.0
100,0.0,0.0,78.0,78.0,78.0,11.0,89.0,11.0,42.26966292134831,7.7608,6.8016,0.12359550561797752,2.0
101,0.0,0.0,76.0,77.0,76.0,7.0,84.0,7.0,41.857142857142854,7.3248,6.6272,0.08333333333333333,2.0
102,0.0,0.0,79.0,79.0,79.0,12.0,91.0,13.0,41.86813186813187,7.9352,6.8888,0.14285714285714285,2.0
103,0.0,0.0,77.0,76.0,77.0,6.0,83.0,6.0,40.40963855421687,7.2376,6.7144,0.07228915662650602,2.0
104,0.0,0.0,80.0,80.0,80.0,5.0,85.0,5.0,40.65882352941176,7.412,6.976,0.058823529411764705,2.0
105,0.0,0.0,77.0,77.0,77.0,9.0,86.0,9.0,40.883720930232556,7.4992,6.7144,0.10465116279069768,2.0
106,0.0,0.0,79.0,80.0,79.0,10.0,90.0,10.0,41.333333333333336,7.848,6.8888,0.1111111111111111,2.0
107,0.0,0.0,79.0,78.0,79.0,10.0,88.0,10.0,40.77272727272727,7.6736,6.8888,0.11363636363636363,2.0
108,0.0,0.0,78.0,79.0,78.0,7.0,86.0,7.0,41.16279069767442,7.4992,6.8016,0.08139534883720931,2.0
109,0.0,0.0,77.0,77.0,77.0,5.0,82.0,5.0,40.609756097560975,7.1504,6.7144,0.06097560975609756,2.0
110,0.0,0.0,78.0,77.0,78.0,9.0,86.0,9.0,42.0,7.4992,6.8016,0.10465116279069768,2.0
111,0.0,0.0,76.0,77.0,76.0,9.0,86.0,9.0,41.7906976744186,7.4992,6.6272,0.10465116279069768,2.0
112,0.0,0.0,80.0,79.0,80.0,10.0,89.0,10.0,41.86516853932584,7.7608,6.976,0.11235955056179775,2.0
113,0.0,0.0,78.0,79.0,78.0,7.0,86.0,7.0,41.093023255813954,7.4992,6.8016,0.08139534883720931,2.0
114,0.0,0.0,79.0,78.0,79.0,8.0,86.0,8.0,40.74418604651163,7.4992,6.8888,0.09302325581395349,2.0
115,0.0,0.0,78.0,78.0,78.0,8.0,86.0,8.0,41.372093023255815,7.4992,6.8016,0.09302325581395349,2.0
116,0.0,0.0,79.0,79.0,79.0,8.0,87.0,8.0,40.41379310344828,7.5864,6.8888,0.09195402298850575,2.0
117,0.0,0.0,78.0,78.0,78.0,4.0,82.0,4.0,40.609756097560975,7.1504,6.8016,0.04878048780487805,2.0
118,0.0,0.0,76.0,77.0,76.0,12.0,91.0,14.0,41.34065934065934,7.9352,6.6272,0.15384615384615385,2.0
119,0.0,0.0,79.0,79.0,79.0,6.0,87.0,8.0,41.172413793103445,7.5864,6.8888,0.09195402298850575,2.0
120,0.0,0.0,77.0,76.0,77.0,7.0,83.0,7.0,41.42168674698795,7.2376,6.7144,0.08433734939759036,2.0
121,0.0,0.0,80.0,80.0,80.0,7.0,89.0,9.0,41.39325842696629,7.7608,6.976,0.10112359550561797,2.0
122,0.0,0.0,77.0,77.0,77.0,10.0,87.0,10.0,40.827586206896555,7.5864,6.7144,0.11494252873563218,2.0
123,0.0,0.0,80.0,80.0,80.0,5.0,85.0,5.0,41.36470588235294,7.412,6.976,0.058823529411764705,2.0
124,0.0,0.0,78.0,78.0,78.0,9.0,87.0,9.0,41.241379310344826,7.5864,6.8016,0.10344827586206896,2.0
125,0.0,0.0,79.0,79.0,79.0,3.0,82.0,3.0,41.26829268292683,7.1504,6.8888,0.036585365853658534,2.0
126,0.0,0.0,77.0,77.0,77.0,9.0,86.0,9.0,41.23255813953488,7.4992,6.7144,0.10465116279069768,2.0
127,0.0,0.0,77.0,77.0,77.0,10.0,87.0,10.0,41.172413793103445,7.5864,6.7144,0.11494252873563218,2.0
128,0.0,0.0,77.0,77.0,77.0,6.0,83.0,6.0,40.69879518072289,7.2376,6.7144,0.07228915662650602,2.0
129,0.0,0.0,79.0,79.0,79.0,6.0,85.0,6.0,41.15294117647059,7.412,6.8888,0.07058823529411765,2.0
130,0.0,0.0,78.0,79.0,78.0,9.0,88.0,9.0,41.59090909090909,7.6736,6.8016,0.10227272727272728,2.0
131,0.0,0.0,79.0,78.0,79.0,6.0,84.0,6.0,41.42857142857143,7.3248,6.8888,0.07142857142857142,2.0
132,0.0,0.0,78.0,78.0,78.0,7.0,85.0,7.0,42.0,7.412,6.8016,0.08235294117647059,2.0
133,0.0,0.0,79.0,80.0,79.0,12.0,92.0,12.0,41.47826086956522,8.0224,6.8888,0.13043478260869565,2.0
134,0.0,0.0,78.0,77.0,78.0,5.0,82.0,5.0,40.90243902439025,7.1504,6.8016,0.06097560975609756,2.0
135,0.0,0.0,77.0,77.0,77.0,7.0,84.0,7.0,41.285714285714285,7.3248,6.7144,0.08333333333333333,2.0
136,0.0,0.0,78.0,79.0,78.0,9.0,87.0,8.0,41.724137931034484,7.5864,6.8016,0.09195402298850575,2.0
137,0.0,0.0,77.0,76.0,77.0,9.0,86.0,10.0,41.16279069767442,7.4992,6.7144,0.11627906976744186,2.0
138,0.0,0.0,80.0,80.0,80.0,5.0,85.0,5.0,41.43529411764706,7.412,6.976,0.058823529411764705,2.0
139,0.0,0.0,77.0,77.0,77.0,8.0,85.0,8.0,41.36470588235294,7.412,6.7144,0.09411764705882353,2.0
140,0.0,0.0,80.0,80.0,80.0,10.0,90.0,10.0,41.46666666666667,7.848,6.976,0.1111111111111111,2.0
141,0.0,0.0,78.0,78.0,78.0,8.0,86.0,8.0,41.23255813953488,7.4992,6.8016,0.09302325581395349,2.0
142,0.0,0.0,79.0,79.0,79.0,7.0,86.0,7.0,41.72093023255814,7.4992,6.8888,0.08139534883720931,2.0
143,0.0,0.0,77.0,77.0,77.0,6.0,83.0,6.0,41.566265060240966,7.2376,6.7144,0.07228915662650602,2.0
144,0.0,0.0,77.0,77.0,77.0,7.0,84.0,7.0,42.0,7.3248,6.7144,0.08333333333333333,2.0
145,0.0,0.0,77.0,78.0,77.0,12.0,90.0,12.0,42.4,7.848,6.7144,0.13333333333333333,2.0
146,0.0,0.0,79.0,78.0,79.0,10.0,88.0,10.0,41.31818181818182,7.6736,6.8888,0.11363636363636363,2.0
147,0.0,0.0,79.0,79.0,79.0,7.0,86.0,7.0,41.02325581395349,7.4992,6.8888,0.08139534883720931,2.0
148,0.0,0.0,78.0,78.0,78.0,12.0,90.0,12.0,42.266666666666666,7.848,6.8016,0.13333333333333333,2.0
149,0.0,0.0,78.0,78.0,78.0,15.0,93.0,15.0,42.645161290322584,8.1096,6.8016,0.16129032258064516,2.0
150,0.0,0.0,79.0,80.0,79.0,6.0,86.0,6.0,41.23255813953488,7.4992,6.8888,0.06976744186046512,2.0
151,0.0,0.0,78.0,77.0,78.0,8.0,85.0,8.0,41.01176470588236,7.412,6.8016,0.09411764705882353,2.0
152,0.0,0.0,77.0,77.0,77.0,7.0,84.0,7.0,41.42857142857143,7.3248,6.7144,0.08333333333333333,2.0
